Step 15400/900000, Total Loss: 2.4442, Mel Loss: 0.6653, Mel PostNet Loss: 0.6652, Pitch Loss: 0.6031, Energy Loss: 0.4154, Duration Loss: 0.0951
Step 15500/900000, Total Loss: 2.2836, Mel Loss: 0.6761, Mel PostNet Loss: 0.6759, Pitch Loss: 0.4119, Energy Loss: 0.3945, Duration Loss: 0.1251
Step 15600/900000, Total Loss: 1.9889, Mel Loss: 0.6204, Mel PostNet Loss: 0.6201, Pitch Loss: 0.3411, Energy Loss: 0.3298, Duration Loss: 0.0775
Step 15700/900000, Total Loss: 2.6646, Mel Loss: 0.6563, Mel PostNet Loss: 0.6558, Pitch Loss: 0.8281, Energy Loss: 0.4183, Duration Loss: 0.1062
Step 15800/900000, Total Loss: 2.3733, Mel Loss: 0.6681, Mel PostNet Loss: 0.6679, Pitch Loss: 0.5262, Energy Loss: 0.4164, Duration Loss: 0.0948
Step 15900/900000, Total Loss: 2.4121, Mel Loss: 0.6423, Mel PostNet Loss: 0.6419, Pitch Loss: 0.2563, Energy Loss: 0.7816, Duration Loss: 0.0900
Step 16000/900000, Total Loss: 2.2847, Mel Loss: 0.6748, Mel PostNet Loss: 0.6745, Pitch Loss: 0.4878, Energy Loss: 0.3608, Duration Loss: 0.0868
Step 16100/900000, Total Loss: 2.6291, Mel Loss: 0.6747, Mel PostNet Loss: 0.6742, Pitch Loss: 0.8351, Energy Loss: 0.3695, Duration Loss: 0.0756
Step 16200/900000, Total Loss: 2.3078, Mel Loss: 0.6430, Mel PostNet Loss: 0.6426, Pitch Loss: 0.6440, Energy Loss: 0.2909, Duration Loss: 0.0873
Step 16300/900000, Total Loss: 2.4502, Mel Loss: 0.7288, Mel PostNet Loss: 0.7284, Pitch Loss: 0.5285, Energy Loss: 0.3482, Duration Loss: 0.1163
Step 16400/900000, Total Loss: 2.1602, Mel Loss: 0.6670, Mel PostNet Loss: 0.6668, Pitch Loss: 0.3548, Energy Loss: 0.3899, Duration Loss: 0.0816
Step 16500/900000, Total Loss: 2.3674, Mel Loss: 0.6442, Mel PostNet Loss: 0.6440, Pitch Loss: 0.5916, Energy Loss: 0.3779, Duration Loss: 0.1097
Step 16600/900000, Total Loss: 2.2231, Mel Loss: 0.6363, Mel PostNet Loss: 0.6361, Pitch Loss: 0.4189, Energy Loss: 0.4224, Duration Loss: 0.1094
Step 16700/900000, Total Loss: 2.0632, Mel Loss: 0.6193, Mel PostNet Loss: 0.6190, Pitch Loss: 0.3897, Energy Loss: 0.3407, Duration Loss: 0.0945
Step 16800/900000, Total Loss: 1.8594, Mel Loss: 0.6322, Mel PostNet Loss: 0.6318, Pitch Loss: 0.2958, Energy Loss: 0.2251, Duration Loss: 0.0745
Step 16900/900000, Total Loss: 2.2206, Mel Loss: 0.6877, Mel PostNet Loss: 0.6874, Pitch Loss: 0.3991, Energy Loss: 0.3228, Duration Loss: 0.1237
Step 17000/900000, Total Loss: 2.4493, Mel Loss: 0.6768, Mel PostNet Loss: 0.6764, Pitch Loss: 0.6737, Energy Loss: 0.3267, Duration Loss: 0.0957
Step 17100/900000, Total Loss: 2.2615, Mel Loss: 0.6749, Mel PostNet Loss: 0.6745, Pitch Loss: 0.4266, Energy Loss: 0.4060, Duration Loss: 0.0795
Step 17200/900000, Total Loss: 2.4230, Mel Loss: 0.6395, Mel PostNet Loss: 0.6393, Pitch Loss: 0.6409, Energy Loss: 0.4137, Duration Loss: 0.0895
Step 17300/900000, Total Loss: 2.1683, Mel Loss: 0.6428, Mel PostNet Loss: 0.6425, Pitch Loss: 0.3779, Energy Loss: 0.4290, Duration Loss: 0.0762
Step 17400/900000, Total Loss: 2.2117, Mel Loss: 0.6567, Mel PostNet Loss: 0.6563, Pitch Loss: 0.3699, Energy Loss: 0.4110, Duration Loss: 0.1177
Step 17500/900000, Total Loss: 2.5798, Mel Loss: 0.6467, Mel PostNet Loss: 0.6464, Pitch Loss: 0.8976, Energy Loss: 0.2947, Duration Loss: 0.0944
Step 17600/900000, Total Loss: 2.4063, Mel Loss: 0.6369, Mel PostNet Loss: 0.6369, Pitch Loss: 0.6649, Energy Loss: 0.3787, Duration Loss: 0.0889
Step 17700/900000, Total Loss: 2.2027, Mel Loss: 0.6313, Mel PostNet Loss: 0.6308, Pitch Loss: 0.5445, Energy Loss: 0.2996, Duration Loss: 0.0965
Step 17800/900000, Total Loss: 2.3907, Mel Loss: 0.6680, Mel PostNet Loss: 0.6677, Pitch Loss: 0.5322, Energy Loss: 0.4404, Duration Loss: 0.0823
Step 17900/900000, Total Loss: 2.6875, Mel Loss: 0.6226, Mel PostNet Loss: 0.6223, Pitch Loss: 0.8884, Energy Loss: 0.4663, Duration Loss: 0.0878
Step 18000/900000, Total Loss: 2.6500, Mel Loss: 0.6692, Mel PostNet Loss: 0.6687, Pitch Loss: 0.7573, Energy Loss: 0.4450, Duration Loss: 0.1098
Step 18100/900000, Total Loss: 2.3085, Mel Loss: 0.6327, Mel PostNet Loss: 0.6322, Pitch Loss: 0.5455, Energy Loss: 0.3915, Duration Loss: 0.1066
Step 18200/900000, Total Loss: 2.2946, Mel Loss: 0.6860, Mel PostNet Loss: 0.6853, Pitch Loss: 0.4719, Energy Loss: 0.3522, Duration Loss: 0.0993
Step 18300/900000, Total Loss: 2.4130, Mel Loss: 0.6692, Mel PostNet Loss: 0.6690, Pitch Loss: 0.4208, Energy Loss: 0.5602, Duration Loss: 0.0938
Step 18400/900000, Total Loss: 2.0999, Mel Loss: 0.6286, Mel PostNet Loss: 0.6284, Pitch Loss: 0.5258, Energy Loss: 0.2319, Duration Loss: 0.0853
Step 18500/900000, Total Loss: 1.9972, Mel Loss: 0.6037, Mel PostNet Loss: 0.6035, Pitch Loss: 0.4054, Energy Loss: 0.2941, Duration Loss: 0.0905
Step 18600/900000, Total Loss: 1.8976, Mel Loss: 0.5876, Mel PostNet Loss: 0.5869, Pitch Loss: 0.3471, Energy Loss: 0.2801, Duration Loss: 0.0959
Step 18700/900000, Total Loss: 2.2887, Mel Loss: 0.6634, Mel PostNet Loss: 0.6630, Pitch Loss: 0.5198, Energy Loss: 0.3491, Duration Loss: 0.0932
Step 18800/900000, Total Loss: 1.8112, Mel Loss: 0.5962, Mel PostNet Loss: 0.5960, Pitch Loss: 0.2469, Energy Loss: 0.2900, Duration Loss: 0.0822
Step 18900/900000, Total Loss: 2.0743, Mel Loss: 0.6679, Mel PostNet Loss: 0.6676, Pitch Loss: 0.3342, Energy Loss: 0.3253, Duration Loss: 0.0792
Step 19000/900000, Total Loss: 2.0531, Mel Loss: 0.5863, Mel PostNet Loss: 0.5860, Pitch Loss: 0.5239, Energy Loss: 0.2713, Duration Loss: 0.0856
Step 19100/900000, Total Loss: 2.3219, Mel Loss: 0.6703, Mel PostNet Loss: 0.6701, Pitch Loss: 0.5584, Energy Loss: 0.3416, Duration Loss: 0.0815
Step 19200/900000, Total Loss: 2.1716, Mel Loss: 0.6324, Mel PostNet Loss: 0.6322, Pitch Loss: 0.5244, Energy Loss: 0.3087, Duration Loss: 0.0739
Step 19300/900000, Total Loss: 2.1218, Mel Loss: 0.6455, Mel PostNet Loss: 0.6454, Pitch Loss: 0.2992, Energy Loss: 0.4172, Duration Loss: 0.1145
Step 19400/900000, Total Loss: 1.9141, Mel Loss: 0.6058, Mel PostNet Loss: 0.6054, Pitch Loss: 0.3403, Energy Loss: 0.2608, Duration Loss: 0.1018
Step 19500/900000, Total Loss: 2.0550, Mel Loss: 0.6187, Mel PostNet Loss: 0.6184, Pitch Loss: 0.2698, Energy Loss: 0.4604, Duration Loss: 0.0876
Step 19600/900000, Total Loss: 2.3235, Mel Loss: 0.6779, Mel PostNet Loss: 0.6775, Pitch Loss: 0.4719, Energy Loss: 0.3761, Duration Loss: 0.1201
Step 19700/900000, Total Loss: 2.0023, Mel Loss: 0.6399, Mel PostNet Loss: 0.6396, Pitch Loss: 0.2688, Energy Loss: 0.3727, Duration Loss: 0.0812
Step 19800/900000, Total Loss: 2.3478, Mel Loss: 0.6184, Mel PostNet Loss: 0.6179, Pitch Loss: 0.6406, Energy Loss: 0.3631, Duration Loss: 0.1078
Step 19900/900000, Total Loss: 2.2245, Mel Loss: 0.6247, Mel PostNet Loss: 0.6245, Pitch Loss: 0.4950, Energy Loss: 0.3958, Duration Loss: 0.0844
Step 20000/900000, Total Loss: 2.1201, Mel Loss: 0.6193, Mel PostNet Loss: 0.6192, Pitch Loss: 0.4020, Energy Loss: 0.3975, Duration Loss: 0.0822
Step 20100/900000, Total Loss: 2.2075, Mel Loss: 0.6533, Mel PostNet Loss: 0.6529, Pitch Loss: 0.5121, Energy Loss: 0.2745, Duration Loss: 0.1146
Step 20200/900000, Total Loss: 2.1156, Mel Loss: 0.6581, Mel PostNet Loss: 0.6578, Pitch Loss: 0.3599, Energy Loss: 0.3301, Duration Loss: 0.1097
Step 20300/900000, Total Loss: 2.1849, Mel Loss: 0.6606, Mel PostNet Loss: 0.6601, Pitch Loss: 0.4234, Energy Loss: 0.3671, Duration Loss: 0.0737
Step 20400/900000, Total Loss: 2.1558, Mel Loss: 0.6474, Mel PostNet Loss: 0.6474, Pitch Loss: 0.4688, Energy Loss: 0.3117, Duration Loss: 0.0806
Step 20500/900000, Total Loss: 1.9876, Mel Loss: 0.6315, Mel PostNet Loss: 0.6312, Pitch Loss: 0.3952, Energy Loss: 0.2460, Duration Loss: 0.0837
Step 20600/900000, Total Loss: 2.0260, Mel Loss: 0.6183, Mel PostNet Loss: 0.6181, Pitch Loss: 0.3460, Energy Loss: 0.3296, Duration Loss: 0.1140
Step 20700/900000, Total Loss: 2.2698, Mel Loss: 0.6543, Mel PostNet Loss: 0.6537, Pitch Loss: 0.5654, Energy Loss: 0.2980, Duration Loss: 0.0984
Step 20800/900000, Total Loss: 1.7929, Mel Loss: 0.5938, Mel PostNet Loss: 0.5933, Pitch Loss: 0.2553, Energy Loss: 0.2708, Duration Loss: 0.0798
Step 20900/900000, Total Loss: 2.0735, Mel Loss: 0.6710, Mel PostNet Loss: 0.6705, Pitch Loss: 0.3454, Energy Loss: 0.2752, Duration Loss: 0.1115
Step 21000/900000, Total Loss: 2.0721, Mel Loss: 0.6155, Mel PostNet Loss: 0.6149, Pitch Loss: 0.4616, Energy Loss: 0.2685, Duration Loss: 0.1116
Step 21100/900000, Total Loss: 2.2017, Mel Loss: 0.6499, Mel PostNet Loss: 0.6494, Pitch Loss: 0.4319, Energy Loss: 0.3889, Duration Loss: 0.0817
Step 21200/900000, Total Loss: 1.9896, Mel Loss: 0.6215, Mel PostNet Loss: 0.6211, Pitch Loss: 0.3762, Energy Loss: 0.2844, Duration Loss: 0.0864
Step 21300/900000, Total Loss: 2.1627, Mel Loss: 0.6394, Mel PostNet Loss: 0.6390, Pitch Loss: 0.4583, Energy Loss: 0.3526, Duration Loss: 0.0734
Step 21400/900000, Total Loss: 1.9512, Mel Loss: 0.6177, Mel PostNet Loss: 0.6174, Pitch Loss: 0.3414, Energy Loss: 0.3159, Duration Loss: 0.0588
Step 21500/900000, Total Loss: 1.9775, Mel Loss: 0.6156, Mel PostNet Loss: 0.6153, Pitch Loss: 0.3207, Energy Loss: 0.3574, Duration Loss: 0.0685
Step 21600/900000, Total Loss: 2.2496, Mel Loss: 0.6387, Mel PostNet Loss: 0.6384, Pitch Loss: 0.5380, Energy Loss: 0.3461, Duration Loss: 0.0883
Step 21700/900000, Total Loss: 2.4387, Mel Loss: 0.6560, Mel PostNet Loss: 0.6557, Pitch Loss: 0.7248, Energy Loss: 0.3001, Duration Loss: 0.1022
Step 21800/900000, Total Loss: 2.3787, Mel Loss: 0.6514, Mel PostNet Loss: 0.6513, Pitch Loss: 0.5929, Energy Loss: 0.3990, Duration Loss: 0.0841
Step 21900/900000, Total Loss: 2.0380, Mel Loss: 0.6352, Mel PostNet Loss: 0.6349, Pitch Loss: 0.3787, Energy Loss: 0.3045, Duration Loss: 0.0847
Step 22000/900000, Total Loss: 1.9782, Mel Loss: 0.6402, Mel PostNet Loss: 0.6399, Pitch Loss: 0.3107, Energy Loss: 0.3001, Duration Loss: 0.0874
Step 22100/900000, Total Loss: 2.0181, Mel Loss: 0.6121, Mel PostNet Loss: 0.6118, Pitch Loss: 0.3270, Energy Loss: 0.3832, Duration Loss: 0.0838
Step 22200/900000, Total Loss: 2.2664, Mel Loss: 0.6503, Mel PostNet Loss: 0.6501, Pitch Loss: 0.6670, Energy Loss: 0.2244, Duration Loss: 0.0745
Step 22300/900000, Total Loss: 2.0993, Mel Loss: 0.6354, Mel PostNet Loss: 0.6351, Pitch Loss: 0.4274, Energy Loss: 0.3080, Duration Loss: 0.0934
Step 22400/900000, Total Loss: 2.3147, Mel Loss: 0.6573, Mel PostNet Loss: 0.6569, Pitch Loss: 0.6303, Energy Loss: 0.2845, Duration Loss: 0.0856
Step 22500/900000, Total Loss: 2.1307, Mel Loss: 0.6490, Mel PostNet Loss: 0.6486, Pitch Loss: 0.4677, Energy Loss: 0.2925, Duration Loss: 0.0728
Step 22600/900000, Total Loss: 2.5225, Mel Loss: 0.6709, Mel PostNet Loss: 0.6708, Pitch Loss: 0.8292, Energy Loss: 0.2697, Duration Loss: 0.0820
Step 22700/900000, Total Loss: 2.0724, Mel Loss: 0.6350, Mel PostNet Loss: 0.6346, Pitch Loss: 0.4841, Energy Loss: 0.2195, Duration Loss: 0.0991
Step 22800/900000, Total Loss: 2.1878, Mel Loss: 0.6314, Mel PostNet Loss: 0.6310, Pitch Loss: 0.5871, Energy Loss: 0.2576, Duration Loss: 0.0807
Step 22900/900000, Total Loss: 2.1305, Mel Loss: 0.6375, Mel PostNet Loss: 0.6374, Pitch Loss: 0.3886, Energy Loss: 0.3645, Duration Loss: 0.1026
Step 23000/900000, Total Loss: 1.9588, Mel Loss: 0.5836, Mel PostNet Loss: 0.5831, Pitch Loss: 0.2297, Energy Loss: 0.4612, Duration Loss: 0.1011
Step 23100/900000, Total Loss: 1.9800, Mel Loss: 0.6260, Mel PostNet Loss: 0.6258, Pitch Loss: 0.3585, Energy Loss: 0.2866, Duration Loss: 0.0830
Step 23200/900000, Total Loss: 2.4517, Mel Loss: 0.6230, Mel PostNet Loss: 0.6227, Pitch Loss: 0.6971, Energy Loss: 0.3936, Duration Loss: 0.1153
Step 23300/900000, Total Loss: 2.3109, Mel Loss: 0.6653, Mel PostNet Loss: 0.6651, Pitch Loss: 0.5025, Energy Loss: 0.4004, Duration Loss: 0.0776
Step 23400/900000, Total Loss: 2.2449, Mel Loss: 0.6605, Mel PostNet Loss: 0.6605, Pitch Loss: 0.5184, Energy Loss: 0.3019, Duration Loss: 0.1035
Step 23500/900000, Total Loss: 2.0373, Mel Loss: 0.6501, Mel PostNet Loss: 0.6495, Pitch Loss: 0.3121, Energy Loss: 0.3309, Duration Loss: 0.0948
Step 23600/900000, Total Loss: 2.2164, Mel Loss: 0.5981, Mel PostNet Loss: 0.5977, Pitch Loss: 0.5582, Energy Loss: 0.3519, Duration Loss: 0.1105
Step 23700/900000, Total Loss: 2.5086, Mel Loss: 0.6316, Mel PostNet Loss: 0.6311, Pitch Loss: 0.8442, Energy Loss: 0.3147, Duration Loss: 0.0871
Step 23800/900000, Total Loss: 1.9721, Mel Loss: 0.6396, Mel PostNet Loss: 0.6392, Pitch Loss: 0.3194, Energy Loss: 0.2760, Duration Loss: 0.0979
Step 23900/900000, Total Loss: 2.0469, Mel Loss: 0.6299, Mel PostNet Loss: 0.6297, Pitch Loss: 0.3753, Energy Loss: 0.3397, Duration Loss: 0.0722
Step 24000/900000, Total Loss: 2.1667, Mel Loss: 0.6236, Mel PostNet Loss: 0.6233, Pitch Loss: 0.6383, Energy Loss: 0.2100, Duration Loss: 0.0715
Step 24100/900000, Total Loss: 2.0550, Mel Loss: 0.6503, Mel PostNet Loss: 0.6500, Pitch Loss: 0.3826, Energy Loss: 0.2675, Duration Loss: 0.1046
Step 24200/900000, Total Loss: 2.8078, Mel Loss: 0.6164, Mel PostNet Loss: 0.6161, Pitch Loss: 1.0766, Energy Loss: 0.3926, Duration Loss: 0.1060
Step 24300/900000, Total Loss: 2.2936, Mel Loss: 0.6511, Mel PostNet Loss: 0.6507, Pitch Loss: 0.5890, Energy Loss: 0.2959, Duration Loss: 0.1069
Step 24400/900000, Total Loss: 2.1885, Mel Loss: 0.6442, Mel PostNet Loss: 0.6439, Pitch Loss: 0.4593, Energy Loss: 0.3411, Duration Loss: 0.1000
Step 24500/900000, Total Loss: 2.2139, Mel Loss: 0.6345, Mel PostNet Loss: 0.6341, Pitch Loss: 0.5398, Energy Loss: 0.3084, Duration Loss: 0.0971
Step 24600/900000, Total Loss: 2.5116, Mel Loss: 0.6257, Mel PostNet Loss: 0.6252, Pitch Loss: 0.8967, Energy Loss: 0.2902, Duration Loss: 0.0738
Step 24700/900000, Total Loss: 2.1785, Mel Loss: 0.5902, Mel PostNet Loss: 0.5900, Pitch Loss: 0.6967, Energy Loss: 0.2297, Duration Loss: 0.0719
Step 24800/900000, Total Loss: 2.1322, Mel Loss: 0.6420, Mel PostNet Loss: 0.6419, Pitch Loss: 0.4758, Energy Loss: 0.2827, Duration Loss: 0.0897
Step 24900/900000, Total Loss: 1.9510, Mel Loss: 0.6305, Mel PostNet Loss: 0.6300, Pitch Loss: 0.2721, Energy Loss: 0.3208, Duration Loss: 0.0977
Step 25000/900000, Total Loss: 2.1958, Mel Loss: 0.6312, Mel PostNet Loss: 0.6309, Pitch Loss: 0.4355, Energy Loss: 0.4177, Duration Loss: 0.0806
Step 25100/900000, Total Loss: 2.1705, Mel Loss: 0.6164, Mel PostNet Loss: 0.6161, Pitch Loss: 0.5023, Energy Loss: 0.3596, Duration Loss: 0.0761
Step 25200/900000, Total Loss: 2.0236, Mel Loss: 0.6137, Mel PostNet Loss: 0.6133, Pitch Loss: 0.4190, Energy Loss: 0.2928, Duration Loss: 0.0848
Step 25300/900000, Total Loss: 2.0713, Mel Loss: 0.6204, Mel PostNet Loss: 0.6200, Pitch Loss: 0.4865, Energy Loss: 0.2528, Duration Loss: 0.0916
Step 25400/900000, Total Loss: 2.2121, Mel Loss: 0.6455, Mel PostNet Loss: 0.6452, Pitch Loss: 0.4404, Energy Loss: 0.3746, Duration Loss: 0.1064
Step 25500/900000, Total Loss: 1.8372, Mel Loss: 0.6019, Mel PostNet Loss: 0.6014, Pitch Loss: 0.2837, Energy Loss: 0.2469, Duration Loss: 0.1033
Step 25600/900000, Total Loss: 2.3389, Mel Loss: 0.6442, Mel PostNet Loss: 0.6439, Pitch Loss: 0.6502, Energy Loss: 0.3043, Duration Loss: 0.0963
Step 25700/900000, Total Loss: 2.1994, Mel Loss: 0.6187, Mel PostNet Loss: 0.6182, Pitch Loss: 0.5076, Energy Loss: 0.3724, Duration Loss: 0.0825
Step 25800/900000, Total Loss: 2.0205, Mel Loss: 0.6302, Mel PostNet Loss: 0.6297, Pitch Loss: 0.3858, Energy Loss: 0.2772, Duration Loss: 0.0976
Step 25900/900000, Total Loss: 2.1970, Mel Loss: 0.6183, Mel PostNet Loss: 0.6178, Pitch Loss: 0.6109, Energy Loss: 0.2556, Duration Loss: 0.0944
Step 26000/900000, Total Loss: 1.8761, Mel Loss: 0.6519, Mel PostNet Loss: 0.6517, Pitch Loss: 0.2116, Energy Loss: 0.2862, Duration Loss: 0.0747
Step 26100/900000, Total Loss: 1.8812, Mel Loss: 0.6232, Mel PostNet Loss: 0.6229, Pitch Loss: 0.3269, Energy Loss: 0.2137, Duration Loss: 0.0945
Step 26200/900000, Total Loss: 1.8726, Mel Loss: 0.6256, Mel PostNet Loss: 0.6253, Pitch Loss: 0.3489, Energy Loss: 0.1925, Duration Loss: 0.0803
Step 26300/900000, Total Loss: 2.0979, Mel Loss: 0.6693, Mel PostNet Loss: 0.6691, Pitch Loss: 0.3256, Energy Loss: 0.3125, Duration Loss: 0.1213
Step 26400/900000, Total Loss: 2.2551, Mel Loss: 0.6345, Mel PostNet Loss: 0.6342, Pitch Loss: 0.6234, Energy Loss: 0.2583, Duration Loss: 0.1047
Step 26500/900000, Total Loss: 1.9479, Mel Loss: 0.6423, Mel PostNet Loss: 0.6417, Pitch Loss: 0.3201, Energy Loss: 0.2653, Duration Loss: 0.0784
Step 26600/900000, Total Loss: 2.0267, Mel Loss: 0.6111, Mel PostNet Loss: 0.6106, Pitch Loss: 0.2671, Energy Loss: 0.4090, Duration Loss: 0.1288
Step 26700/900000, Total Loss: 1.9069, Mel Loss: 0.6626, Mel PostNet Loss: 0.6623, Pitch Loss: 0.3176, Energy Loss: 0.1812, Duration Loss: 0.0831
Step 26800/900000, Total Loss: 2.0404, Mel Loss: 0.6383, Mel PostNet Loss: 0.6378, Pitch Loss: 0.3942, Energy Loss: 0.2844, Duration Loss: 0.0857
Step 26900/900000, Total Loss: 2.1035, Mel Loss: 0.6377, Mel PostNet Loss: 0.6371, Pitch Loss: 0.4140, Energy Loss: 0.2968, Duration Loss: 0.1180
Step 27000/900000, Total Loss: 1.8885, Mel Loss: 0.5880, Mel PostNet Loss: 0.5878, Pitch Loss: 0.2631, Energy Loss: 0.3629, Duration Loss: 0.0867
Step 27100/900000, Total Loss: 1.9322, Mel Loss: 0.6015, Mel PostNet Loss: 0.6012, Pitch Loss: 0.3875, Energy Loss: 0.2461, Duration Loss: 0.0960
Step 27200/900000, Total Loss: 1.8061, Mel Loss: 0.6266, Mel PostNet Loss: 0.6263, Pitch Loss: 0.2301, Energy Loss: 0.2368, Duration Loss: 0.0864
Step 27300/900000, Total Loss: 1.9923, Mel Loss: 0.6537, Mel PostNet Loss: 0.6534, Pitch Loss: 0.3121, Energy Loss: 0.2780, Duration Loss: 0.0951
Step 27400/900000, Total Loss: 2.0465, Mel Loss: 0.6279, Mel PostNet Loss: 0.6275, Pitch Loss: 0.3962, Energy Loss: 0.3101, Duration Loss: 0.0848
Step 27500/900000, Total Loss: 1.9277, Mel Loss: 0.6225, Mel PostNet Loss: 0.6220, Pitch Loss: 0.3286, Energy Loss: 0.2730, Duration Loss: 0.0817
Step 27600/900000, Total Loss: 2.1863, Mel Loss: 0.6322, Mel PostNet Loss: 0.6317, Pitch Loss: 0.4762, Energy Loss: 0.3286, Duration Loss: 0.1177
Step 27700/900000, Total Loss: 1.9981, Mel Loss: 0.6223, Mel PostNet Loss: 0.6220, Pitch Loss: 0.3727, Energy Loss: 0.2975, Duration Loss: 0.0836
Step 27800/900000, Total Loss: 2.0168, Mel Loss: 0.5946, Mel PostNet Loss: 0.5943, Pitch Loss: 0.4010, Energy Loss: 0.3141, Duration Loss: 0.1128
Step 27900/900000, Total Loss: 1.9642, Mel Loss: 0.6043, Mel PostNet Loss: 0.6040, Pitch Loss: 0.3924, Energy Loss: 0.2860, Duration Loss: 0.0774
Step 28000/900000, Total Loss: 1.8632, Mel Loss: 0.6286, Mel PostNet Loss: 0.6282, Pitch Loss: 0.2138, Energy Loss: 0.3108, Duration Loss: 0.0819
Step 28100/900000, Total Loss: 2.1518, Mel Loss: 0.6208, Mel PostNet Loss: 0.6204, Pitch Loss: 0.4994, Energy Loss: 0.3395, Duration Loss: 0.0717
Step 28200/900000, Total Loss: 1.9483, Mel Loss: 0.5965, Mel PostNet Loss: 0.5964, Pitch Loss: 0.3303, Energy Loss: 0.3354, Duration Loss: 0.0897
Step 28300/900000, Total Loss: 1.8383, Mel Loss: 0.6131, Mel PostNet Loss: 0.6125, Pitch Loss: 0.1877, Energy Loss: 0.3215, Duration Loss: 0.1035
Step 28400/900000, Total Loss: 2.0479, Mel Loss: 0.6193, Mel PostNet Loss: 0.6192, Pitch Loss: 0.2958, Energy Loss: 0.4261, Duration Loss: 0.0876
Step 28500/900000, Total Loss: 1.8749, Mel Loss: 0.6083, Mel PostNet Loss: 0.6084, Pitch Loss: 0.2676, Energy Loss: 0.3005, Duration Loss: 0.0900
Step 28600/900000, Total Loss: 2.0768, Mel Loss: 0.5944, Mel PostNet Loss: 0.5942, Pitch Loss: 0.5385, Energy Loss: 0.2637, Duration Loss: 0.0860
Step 28700/900000, Total Loss: 1.7926, Mel Loss: 0.5850, Mel PostNet Loss: 0.5844, Pitch Loss: 0.2158, Energy Loss: 0.3069, Duration Loss: 0.1006
Step 28800/900000, Total Loss: 1.6861, Mel Loss: 0.5856, Mel PostNet Loss: 0.5854, Pitch Loss: 0.2187, Energy Loss: 0.2263, Duration Loss: 0.0702
Step 28900/900000, Total Loss: 1.7847, Mel Loss: 0.6187, Mel PostNet Loss: 0.6183, Pitch Loss: 0.2487, Energy Loss: 0.1807, Duration Loss: 0.1183
Step 29000/900000, Total Loss: 2.4319, Mel Loss: 0.5713, Mel PostNet Loss: 0.5709, Pitch Loss: 0.8831, Energy Loss: 0.3338, Duration Loss: 0.0729
Step 29100/900000, Total Loss: 1.9030, Mel Loss: 0.6320, Mel PostNet Loss: 0.6315, Pitch Loss: 0.2456, Energy Loss: 0.3072, Duration Loss: 0.0867
Step 29200/900000, Total Loss: 1.9109, Mel Loss: 0.5881, Mel PostNet Loss: 0.5876, Pitch Loss: 0.4392, Energy Loss: 0.2338, Duration Loss: 0.0622
Step 29300/900000, Total Loss: 1.9912, Mel Loss: 0.6107, Mel PostNet Loss: 0.6102, Pitch Loss: 0.3860, Energy Loss: 0.2863, Duration Loss: 0.0981
Step 29400/900000, Total Loss: 1.7432, Mel Loss: 0.5933, Mel PostNet Loss: 0.5930, Pitch Loss: 0.2047, Energy Loss: 0.2667, Duration Loss: 0.0855
Step 29500/900000, Total Loss: 2.0295, Mel Loss: 0.6005, Mel PostNet Loss: 0.6002, Pitch Loss: 0.3146, Energy Loss: 0.4060, Duration Loss: 0.1082
Step 29600/900000, Total Loss: 1.8317, Mel Loss: 0.5838, Mel PostNet Loss: 0.5833, Pitch Loss: 0.2782, Energy Loss: 0.2857, Duration Loss: 0.1006
Step 29700/900000, Total Loss: 1.8411, Mel Loss: 0.5938, Mel PostNet Loss: 0.5933, Pitch Loss: 0.3171, Energy Loss: 0.2499, Duration Loss: 0.0870
Step 29800/900000, Total Loss: 1.9147, Mel Loss: 0.6426, Mel PostNet Loss: 0.6422, Pitch Loss: 0.2993, Energy Loss: 0.2596, Duration Loss: 0.0710
Step 29900/900000, Total Loss: 1.9462, Mel Loss: 0.5996, Mel PostNet Loss: 0.5994, Pitch Loss: 0.4123, Energy Loss: 0.2537, Duration Loss: 0.0812
Step 30000/900000, Total Loss: 1.9443, Mel Loss: 0.6096, Mel PostNet Loss: 0.6094, Pitch Loss: 0.3603, Energy Loss: 0.2815, Duration Loss: 0.0836
Step 30100/900000, Total Loss: 2.4335, Mel Loss: 0.5781, Mel PostNet Loss: 0.5777, Pitch Loss: 0.9744, Energy Loss: 0.2308, Duration Loss: 0.0727
Step 30200/900000, Total Loss: 1.8489, Mel Loss: 0.5724, Mel PostNet Loss: 0.5720, Pitch Loss: 0.3730, Energy Loss: 0.2369, Duration Loss: 0.0946
Step 30300/900000, Total Loss: 2.0392, Mel Loss: 0.6122, Mel PostNet Loss: 0.6118, Pitch Loss: 0.3937, Energy Loss: 0.3335, Duration Loss: 0.0879
Step 30400/900000, Total Loss: 1.9695, Mel Loss: 0.6222, Mel PostNet Loss: 0.6220, Pitch Loss: 0.3081, Energy Loss: 0.3446, Duration Loss: 0.0726
Step 30500/900000, Total Loss: 2.0928, Mel Loss: 0.6246, Mel PostNet Loss: 0.6243, Pitch Loss: 0.4340, Energy Loss: 0.3403, Duration Loss: 0.0696
Step 30600/900000, Total Loss: 1.8798, Mel Loss: 0.5999, Mel PostNet Loss: 0.5995, Pitch Loss: 0.2210, Energy Loss: 0.3861, Duration Loss: 0.0733
